Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-11-25,00:00:00,25172.5,25177.25,25171,25176.75,225,25194.01,25172.40,0.00
2025-11-25,00:01:00,25177.25,25179.25,25173.75,25179,332,25193.96,25173.94,0.00
2025-11-25,00:02:00,25178.5,25185,25177.75,25183,490,25193.90,25176.45,0.00
2025-11-25,00:03:00,25183.25,25187,25182.75,25184.25,256,25193.88,25177.61,0.00
2025-11-25,00:04:00,25183.5,25186,25179.75,25181.25,177,25193.85,25178.03,0.00
2025-11-25,00:05:00,25182,25184.5,25177.75,25183.25,213,25193.83,25178.39,0.00
2025-11-25,00:06:00,25183.75,25183.75,25175.75,25178.25,375,25193.77,25178.52,0.00
2025-11-25,00:07:00,25178.75,25184,25177.75,25184,151,25193.76,25178.71,0.00
2025-11-25,00:08:00,25184.25,25187.75,25181.5,25185.25,187,25193.74,25179.10,0.00
2025-11-25,00:09:00,25186.75,25186.75,25183,25183,255,25193.72,25179.51,0.00
2025-11-25,00:10:00,25184.25,25186.5,25181.75,25185.75,200,25193.70,25179.82,0.00
2025-11-25,00:11:00,25186,25188.75,25184,25186.5,290,25193.68,25180.34,0.00
2025-11-25,00:12:00,25187.5,25191.75,25187.5,25188.25,320,25193.66,25181.05,0.00
2025-11-25,00:13:00,25187.75,25192.5,25187,25191.25,174,25193.66,25181.44,0.00
2025-11-25,00:14:00,25190.5,25191.25,25186.75,25188.5,133,25193.65,25181.67,0.00
2025-11-25,00:15:00,25188.5,25191,25187.75,25190.75,136,25193.65,25181.92,0.00
2025-11-25,00:16:00,25191,25198.75,25191,25198.5,462,25193.66,25183.26,0.00
2025-11-25,00:17:00,25198.75,25207.25,25198.5,25204.75,636,25193.72,25185.59,0.00
2025-11-25,00:18:00,25204.75,25206,25202.25,25202.25,236,25193.74,25186.32,0.00
2025-11-25,00:19:00,25203.25,25204,25198.5,25198.5,289,25193.76,25186.99,0.00
2025-11-25,00:20:00,25198.75,25201,25197.25,25198.5,136,25193.76,25187.25,0.00
2025-11-25,00:21:00,25198.5,25201.5,25195,25195.75,286,25193.77,25187.70,0.00
2025-11-25,00:22:00,25196.75,25198.5,25192.5,25192.5,164,25193.78,25187.87,0.00
2025-11-25,00:23:00,25192.75,25195,25187,25188,453,25193.76,25188.01,0.00
2025-11-25,00:24:00,25188.25,25194,25187.75,25193.5,276,25193.75,25188.15,0.00
2025-11-25,00:25:00,25193.25,25197,25192.75,25194,234,25193.76,25188.34,0.00
2025-11-25,00:26:00,25193.5,25195.25,25191.5,25194,149,25193.76,25188.45,0.00
2025-11-25,00:27:00,25194.75,25197.25,25194.5,25195.25,150,25193.76,25188.58,0.00
2025-11-25,00:28:00,25195,25195.5,25192.25,25193.25,124,25193.76,25188.66,0.00
2025-11-25,00:29:00,25193.5,25193.75,25189,25191.25,217,25193.75,25188.73,0.00
2025-11-25,00:30:00,25191.75,25191.75,25187.75,25188.5,167,25193.75,25188.74,0.00
2025-11-25,00:31:00,25188.25,25190.25,25184.75,25187.25,302,25193.73,25188.70,0.00
2025-11-25,00:32:00,25187.75,25188.25,25181.25,25184,368,25193.70,25188.53,0.00
2025-11-25,00:33:00,25183.25,25187.5,25182,25184.5,145,25193.68,25188.47,0.00
2025-11-25,00:34:00,25184.75,25189.5,25184.75,25189.5,164,25193.68,25188.46,0.00
2025-11-25,00:35:00,25188.75,25191.75,25188,25190,135,25193.67,25188.48,0.00
2025-11-25,00:36:00,25189.75,25192.75,25189,25189.25,176,25193.67,25188.51,0.00
2025-11-25,00:37:00,25189.25,25189.25,25184,25186,272,25193.65,25188.45,0.00
2025-11-25,00:38:00,25186,25188.75,25183,25183.5,160,25193.63,25188.40,0.00
2025-11-25,00:39:00,25183.75,25185.25,25182.25,25182.25,138,25193.62,25188.33,0.00
2025-11-25,00:40:00,25182.75,25184.5,25180.5,25182,172,25193.60,25188.23,0.00
2025-11-25,00:41:00,25182,25185.5,25182,25182.5,175,25193.59,25188.15,0.00
2025-11-25,00:42:00,25182.25,25186.5,25182.25,25186,145,25193.57,25188.11,0.00
2025-11-25,00:43:00,25185.5,25190,25184.5,25188.25,207,25193.56,25188.10,0.00
2025-11-25,00:44:00,25188.25,25188.5,25181.75,25183.75,221,25193.55,25188.03,0.00
2025-11-25,00:45:00,25183.75,25184.25,25180.75,25182,165,25193.53,25187.95,0.00
2025-11-25,00:46:00,25181.25,25184,25180.25,25183.75,188,25193.51,25187.86,0.00
2025-11-25,00:47:00,25184.5,25188,25183.75,25186.75,214,25193.50,25187.83,0.00
2025-11-25,00:48:00,25186.5,25188,25184.5,25185,151,25193.48,25187.81,0.00
2025-11-25,00:49:00,25185.25,25186.5,25183.5,25185.25,190,25193.47,25187.76,0.00
